,LF1,LF2,LF3,LF4,LF5,LF6,LF7,LF8,LF9,LF10
CDC26,-0.0587209163276058,0.1898573103039,9.34455708966026e-05,0.112086895489637,0.0265940393783555,-0.0814591236870168,-0.00262607819814848,-0.00263662185342473,-0.364672882895948,-6.65253356065293e-05
CDC27,-0.00407123518903771,0.244797946734946,-0.0182812693141105,-0.00627402943114322,0.0943222209666757,-0.104940319425549,0.00827234503135273,0.0163076779174748,0.0202509969923678,-0.000621071656546981
CDC37,0.0898107002246589,0.0245835069202282,-0.000572764889345558,0.0561650867966571,0.103187818967577,0.0446488661302623,-0.0024118368868575,0.000289170391690033,-0.210643967241633,0.00161358998557267
CDC37L1,0.023806246630039,0.050797367116262,-0.00382439257906786,0.0813328187765182,0.00611120870780057,-0.0587614997053724,-0.00357867031958346,0.00268740060364233,0.0381138470422046,0.000499177221171248
CDC40,0.00766881199525424,0.145411602055672,0.0342086410826162,-0.164453814380419,0.0174664656731613,-0.0446025935151746,0.0015417284323404,0.0334942572352431,-0.000698283760711578,0.000803523894483142
CDC42,0.0220796242322163,-0.0210329016961119,0.0635184796677548,0.151277864130259,-0.0966604862694777,0.0169557132648621,-0.00216331540531233,0.00046779102453111,0.0262358811709625,-0.00041747819761666
CDC42BPA,0.0785032139443198,-0.0879499497350533,-0.0281208886224899,0.0715612497949964,0.197954521163078,-0.0181022204137919,0.00182992282437439,-0.0143171191983485,0.0353882889782657,-0.000653223650339366
CDC42BPB,-0.095188971477044,-0.0774617694457683,-0.0381924539449444,0.15178226848459,0.00546102679297838,0.0401469299807727,-0.00276199903675911,-0.0273943425181529,0.190479858641712,-0.000558590817370706
CDC42BPG,0.178490905377979,0.0843147281136745,-0.0616312922194279,-0.197962777363111,-0.0202855069026375,0.221026061706837,-0.00329043238641967,-0.0118347819030711,0.329284813875386,-9.64567724605699e-05
CDC42EP1,0.256265970058232,-0.386066502225792,-0.0048907677112539,-0.0157632317559418,0.0223106681217005,0.088122355054769,-0.00523129378807305,-0.033867138025881,-0.0117185909686171,-0.00213834550989313
CDC42EP4,-0.0122204052220232,-0.0316377626293486,0.0299976003728916,-0.117018716159524,-0.00536496625971242,-0.0255855383962142,0.00271279547102078,0.00348685621762658,-0.241444775023087,-0.00105984293863753
CDC42EP5,0.0524400363079764,0.356598724609917,-0.0171113183306104,0.462457770420859,0.0393288149047026,-0.0329779661223548,-0.00190914507027025,-0.00377906274419192,-0.320539222013139,-0.00060150145869964
CDC5L,0.00912913311977249,0.113407103305815,-5.96830252025942e-05,-0.279616875817173,0.00633758816182239,0.0065779810813238,-0.0225804215010327,0.040052603611175,-0.0471087822971099,0.00171624104797616
CDC73,0.0886857239082787,0.287541780090389,0.000362578079963059,-0.132097809737407,0.00318063208584325,-0.00487184387448983,-0.000791662395356178,0.00692940068652785,-0.00729337941108138,0.0006130096508158
CDH1,-0.0189021274384584,0.376279752650636,-0.0463341857655711,-0.0975768558987851,-0.163801238875186,0.160078184623055,0.00376836232128739,-0.00648299798479307,0.0394646345566437,0.000166613951823727
CDH11,0.0290772290559773,-0.300443052025763,-0.00660922316906129,0.445219649147621,0.224409288964599,0.107341192357647,-0.00373942495565055,-0.0174068590784118,-0.160703879404244,-0.000127172304038214
CDH13,0.155178499401818,-0.505986452958581,-0.00482833355407592,0.52111445190132,-0.100853354953732,-0.0242209361303107,-0.000975162280781358,-0.0256424961100429,0.0972569315318952,0.000744536968896242
CDH5,0.0234005503110744,-0.57392734384762,-0.00603101991939861,0.351860997907025,-7.37844340074776e-05,0.0232648380053225,-0.000639704471258048,0.00681434215586386,-0.0552233056491249,-4.24575563508894e-05
CDK1,0.25929897565436,0.306775229338928,-0.0116482587573931,-0.546682513304725,0.154164404931663,0.116538455050981,0.00386354158165891,-0.00481423034542419,-0.0939439128383647,-0.000107560454591907
CDK11B,-0.0159362099627193,0.32868534342769,0.00571602607426216,-0.0237048301605106,-0.00638475494174307,0.0100421638193257,-0.00184034254722174,0.00517713195391386,-0.1274723260852,-0.000430554833440859
CDK12,-0.050021156417266,0.28402708486495,-0.0102715087217269,0.0837101315554804,0.11952640319273,0.200200740352867,0.00246369988348373,0.000297418418664437,-0.0103411528470783,0.000560622776117793
CDK13,0.0382000456002169,0.222379209640818,-0.00691471125547859,0.148323009712783,0.00746311560396242,0.0372238431418959,0.00105583629812151,0.0259715693382146,0.00539534614396621,-0.00113262904222292
CDK16,-0.00422917737810159,-0.0388337593558691,-0.0239868084324598,-0.0434661865950713,-0.00818092023000163,0.00801466658548713,0.000985469786756301,0.019330799229057,-0.0036176022342272,0.000117040875411089
CDK17,-0.180155500160018,0.0343963831118191,0.00370915550791773,-0.00894483713431337,0.00925455342428267,-0.0967165498922918,-0.00170148069118588,-0.00306103433556538,-0.0641344555245528,0.000732416500660155
CDK2,-0.00715042404661418,0.0748271261952872,-0.00537249330822093,-0.478094579854342,0.0726445615584923,-0.000441854960748064,0.00334141072676662,0.0275098965086145,0.015867621161349,-4.80998240027337e-05
CDK4,0.0252696929441759,-0.0808995069637833,-0.0699091934190107,-0.0639441323087306,0.0112880448066802,-0.0531071202624218,0.00342588606202197,0.0102406979849317,-0.0127873881985927,-0.000549220840636911
CDK5,-0.0801549697198108,0.0279422361336168,-0.0165286808236117,-0.139314968582518,-0.0594278599601294,-0.0692369295644702,-0.00147982103365351,0.00219412508517572,-0.00279256806526558,0.000689024116953346
CDK5RAP1,-0.00922734317810853,0.0516959546092407,0.00275194713292343,-0.248385779446542,-0.0177832414368099,0.0966389555925565,0.00433922094693588,-0.00860041328002359,-0.0201074383207672,0.000247647716808364
CDK5RAP2,-0.0113351062572381,-0.0533837741737377,-0.00164503559412956,-0.123338518202882,-0.00626751550112982,0.0160124650800014,0.00128824129593347,0.00411140475393662,0.110530702850569,0.000484456441167108
CDK5RAP3,-0.00370179219177995,-0.0179514521582519,-0.000307097476391344,0.0030552160831356,-0.0019354435385643,0.00756630790102367,0.000718230567317698,0.0111705865679431,0.0154499359326508,0.000948347658244737
CDK6,0.325840823216847,-0.358794887468424,0.0815525915087575,0.133724544608077,-0.0549538286516505,0.191734544138119,-0.00283895735381896,-0.0197092916117767,-0.024846821257829,-0.000752663893876475
CDK7,-0.046981195307708,0.189818572619063,-0.00206909042739872,-0.171986765250128,0.0261659476043599,-0.0551968972184756,0.00209747747915242,0.00506329904902823,-0.157964607626111,0.00178002280415692
CDK9,-0.119852606003882,0.30005643937447,-0.00136560431484846,-0.0904471056404615,0.0894379105953641,-0.010013207901709,-0.00198620163934568,0.034505429060346,-0.0382256707254073,0.000958454187164426
CDKAL1,0.14238315762721,0.0822005899075116,0.0016168274484414,-0.200374402205123,0.010306485504027,0.040619597520428,0.004143552547403,0.0112728092947178,0.194935606384913,-0.00139960993018537
CDKN1B,-0.16852013046478,0.135464518349521,0.0110961418369188,0.267160512056161,0.0315896724182493,-0.237208697894152,-0.00103410399015925,0.00874837571225108,-0.188026441623617,0.000452080193382326
CDKN2A,0.256950580446974,-0.371210430287895,-0.0182960403466868,-0.206646155686871,-0.0247924421656439,-0.0651080481808947,0.000877214366131888,0.00537999758595654,-0.0973339562258955,0.000578127814336167
CDKN2AIP,-0.109746056061862,0.22765856957547,0.000427554612584087,0.128434896645548,0.0544323875524294,-0.129245472273251,-0.000131446998489789,-0.0290555362418276,-0.00843649346419267,-0.000708351499438954
CDKN2AIPNL,-0.0182636005990713,-0.0369153820225822,0.014973770022399,-0.0194710722806459,0.0156344116416263,0.112321752173652,0.00248341120236578,0.00776082828587623,0.100839453613374,0.000841074895361715
CDKN2C,0.0409568443826013,-0.458106722813841,0.0357934488411875,0.305080479161057,-0.0995774556992987,-0.145585318173918,-0.00142184545341742,-0.0188716770477877,-0.0145558273310764,0.00056967525392371
CDR2,-0.0568383518493436,-0.00329532072347335,-0.0202278881187637,0.183576059037202,0.0758179040143584,0.0562798629139664,0.00108326221563541,0.00063611755632931,-0.0293277420641701,-0.000178281125008788
CDR2L,0.0280479470506919,-0.0262466915426283,-0.00461060290708673,0.114103351034824,0.0523320688794265,0.116018984226204,-8.94064723734463e-06,-0.0390986347014592,-0.0153683813043315,-0.0011859381111652
CDV3,-0.0223771793101494,0.126328534610263,0.105023233536829,-0.0419009865647955,0.0894179161134825,-0.0636145817407137,0.00207479848844206,-0.00848142654304114,-0.0711291417302294,0.000518767332033656
CDYL,0.0348874511673183,0.195788598998449,0.00151329952513548,0.0104964841945981,0.0148103610491306,-0.0193738815389991,0.0082940330160378,0.00619182446263341,-0.0684792596174319,0.00104555311618461
CEBPB,0.338948927439419,0.155048498493649,-0.0355709953401512,-0.123056178979302,0.0104627427229074,-0.0368261204598473,0.00340649472798473,0.00444481911875139,-0.0362442849284248,-0.000543149605295774
CEBPZ,0.270006492010127,0.380027166331159,5.66841509463753e-05,-0.234284752378786,0.116119613703646,0.0204314721929406,-0.000826069412129949,0.0234019363175925,0.220898299465648,-0.000685271813186098
CECR1,0.0811610298059756,-0.252465716114991,0.213892477395644,0.14474316651141,0.00168860535278035,0.00956198852086228,0.00172816669864524,0.0209365264962834,-0.0475107772501449,2.43899575925279e-05
CECR5,0.118690032467219,0.029041297030302,-0.0140619402662555,-0.486734893677583,-0.185808065849572,0.0213221683344184,0.00465109952326549,-0.0257300804539343,-0.00233220565032747,0.000197076211092378
CELF1,-0.00296759846485525,0.11797245503637,-0.0401033502067255,-0.174685398254031,-0.0161224402828297,-0.0140292362525749,0.00126546515080285,-0.0200889481908304,0.0109896695483864,0.00139003915017953
CELF2,0.169941971359755,-0.31743966665681,0.322500801996109,0.157546726133369,0.123406792707149,-0.0220806699175694,0.000636520631988449,0.018800850073718,-0.111588818240784,-0.000458325600576389
CELSR1,-0.382551324954729,-0.0687306774451685,-0.0323537551236094,-0.0831517131748149,-0.0110401976515252,-0.075633832332934,-0.00124844092485134,0.00547115370757289,0.0185363475874742,-0.000156495103546861
CELSR2,-0.110127905016239,0.0309021410832599,-0.0618717851362546,-0.0524575945993589,-0.204831893982989,-0.236407195371045,-0.00284281493399744,0.00473436004223718,-0.0336485909396657,0.000182937050475817
CENPB,-0.0210670634725567,0.385425508893733,0.00868459756885091,0.107025175421103,-0.00582759021876406,-0.0493106183674633,0.00315101202905759,-0.00674876099070778,0.0766387228362049,-0.00149351915432503
CENPC,0.0172675497515707,0.28271219095877,0.00206034216936835,0.00881467226590221,-0.0133861852963874,-0.0413355722333483,0.00537712756719264,0.00330656710147391,0.0486517620918238,-0.000528916071654339
CENPF,0.208770321308748,-0.00178542754515453,-0.019684555205878,-0.255526145750592,0.0663035228728736,0.00796503304275368,0.00629125874423903,0.00194989110885759,-0.287713441701165,-0.000497012540597605
CENPV,-0.00210559883138164,0.0763228787788989,-0.0664236790033933,0.0349398376426128,-0.0556015091362993,-0.110243305694815,-0.00108159926999004,-0.0110935332584594,-0.0571204965627231,0.00014403697365764
CEP120,-0.162207327043648,-0.138606170593897,0.00974753570059145,0.055798514230734,0.00952233077122275,-0.0393242391875117,0.0015456817039773,0.0208576764207761,-0.0117247259877566,-0.000862136597672757
CEP128,-0.0287703885088284,-0.0489856993357442,0.00101864464945704,-0.000784159197208174,-0.0153291970219148,-0.0401960568045218,-0.00102955159754053,-0.00480301375381194,-0.00492771373924852,0.000360785287242365
CEP131,-0.058946826999571,0.141640634104352,0.0648389452102071,0.0305039979988366,-0.00859100084495875,-0.115653552908653,0.00331934038674487,-0.00981487913250248,-0.268211673194567,-8.97129620843962e-07
CEP135,-0.0576373342363115,0.0702450765463977,0.114955129277677,0.0514081259670383,0.0255907515880524,-0.174155365451507,0.0027099694551028,-0.00112043201347809,-0.0457184227669781,-0.000235264515805978
CEP170,0.206998549272117,0.0496800297733216,-0.00166896653414168,0.0537101157693817,0.127108185869205,-0.00970607444806156,-0.00227599577731591,-0.00623192894406122,-0.18138530596534,0.00107143923307352
CEP170B,-0.0258634820223891,0.148985004608026,-0.0527764183550162,0.103443077770782,0.021041213066028,0.101701952840642,-0.000675716181137351,-0.0168333172276599,-0.115804813100042,-0.000141386476666007
CEP192,-0.0703675115130193,0.185355774789746,0.00552787673810384,-0.0170312430360698,0.00386233531856436,-0.136031042822059,-0.00167087544873478,-0.0089244041615824,-0.0357168170502101,-0.000134512090178002
CEP250,-0.0453868201005528,-0.0138593648118946,0.0859167822799743,-0.0905932062151459,0.0615237768473322,-0.0829065731649745,0.0103808362711595,-0.0265845149528613,-0.201903241493781,0.00029343054782917
CEP290,-0.150783850193947,0.0611941454346391,-0.00138531152999132,-0.136548033384696,0.0071740342465823,0.023291204970915,0.00199419550472179,-0.00629235414354413,-0.107749051381933,0.000891173952186004
CEP350,0.0231539472044579,0.0224852982111078,-0.000430155858351742,-0.0785926714996679,0.0032675985133073,0.00635184919608775,-0.00608984947052676,-0.00270885848756695,-0.0198350883231871,0.00123793093388506
CEP41,0.062030420183449,0.246934937904262,-0.108813631833115,-0.0892339398251119,-0.0313046848976059,-0.0636613701685985,0.00182830684819989,0.000463740798085379,-0.147921800899732,0.00160118257460322
CEP44,-0.181224192528007,-0.217867167284251,-0.057264574173962,-0.13614900321048,0.0179865378989934,-0.125265337446935,0.00200002347476527,0.0451775854149687,0.132557608997844,0.00111438614834607
CEP57,-0.0200163246840852,0.0448674560327274,0.00711148740774138,0.28345943198585,-0.0799615071380868,-0.0251123232174599,-0.00228212677595998,-0.0122481305517588,0.134145683604286,-0.000204437985806754
CEP68,-0.14224853755513,0.613788687817161,-0.0106635982111974,0.182566469994549,-0.0318850745438118,-0.205539705318255,-0.0057920083884023,-0.0150565970808225,-0.00870428727651455,0.000241990925702585
CEP97,-0.081544738169949,-0.00717830580450733,-0.0272088610421099,-0.217054828990133,0.0749373009200476,-0.0369491208998756,0.00691420836507906,0.0171153136804675,-0.143587036374064,-0.000277726168376882
CERCAM,0.0420212733518372,-0.296203500871407,-0.233567628717762,0.299933519629799,0.395340387156714,0.00994399852489198,-0.00615945940568964,-0.00829264158443154,0.0859214631802864,0.000849486932482602
CERS2,-0.224316756708825,0.796021430123249,0.000686496303524177,0.496152715544951,-0.00239643705950673,0.114756313365566,-0.00227451403676735,-0.00584555941701648,0.0830548095605172,0.000167087344607197
CES1,0.0947890726907009,-1.19472190433505,0.00487147239272838,0.409095588660814,0.147814622610704,0.0356147974864346,0.00021121818770333,0.00727548902550132,-0.0257553659247519,-0.000360034098177545
CES2,0.0383135026628231,-0.487708623671276,-0.0142493242162252,0.154439048994922,0.0794495558601271,0.0150035286597965,0.00173881310698439,0.000911749229766815,0.144598114304469,-0.000100903086436914
CETN2,-0.221072062511513,0.00502098179276669,0.000203621004325739,-0.0203120547947474,0.172874903397017,-0.0485142546494792,0.000168351925571742,0.00286781477378955,-0.201612000278665,-0.000473330287516606
CETN3,-0.30379472272723,0.0125468029672987,-0.000989656246750261,-0.0571468248815796,0.0126777579794165,-0.176304311630124,0.00285044803015282,0.00862724274401278,-0.13769992028436,-0.00086316255054266
CFB,0.00533889337844254,-0.755621203633545,-0.0122363922515858,0.44821791231436,0.0748202144842047,0.0167101485697503,-0.00405517022199938,0.00260518281061142,-0.124600898375125,-0.000149907259775109
CFD,-0.0737185892161446,-0.654086426957561,-0.0168398123961496,0.432927653812694,0.0529200956985251,-0.0414622923140433,0.0014255837635974,0.00428813723799292,-0.114365655430294,-0.000592877768969659
CFDP1,0.0899052967266505,0.459092891456871,-0.0449684760923134,0.117181946420515,0.11544837020493,-0.0265790656030569,0.00133268475872781,-0.00326144048591241,-0.235005221343658,0.00155857801290066
CFH,0.235527454629275,-0.770426722781501,-0.000349144195557396,0.465182169161585,0.0926597536956465,0.0502810777504483,0.00224928269974976,0.0107768305098809,-0.0879388458821633,-0.00044165683477848
CFHR1,0.0894673460906589,-0.398965306979603,-0.0143886675993273,0.356047582771517,-0.0665746966277811,0.0288588547427221,0.000985836545376488,-0.00652652256664563,-0.118092170069337,0.00021867733970643
CFHR2,0.0418051708343414,-0.762041638532068,-0.00289503178598489,0.502089035691001,-0.0254443032733045,-0.00921352641498302,2.19842629636617e-05,0.02700088147061,-0.150067247600449,-0.000533174596997879
CFHR3,0.00867781279803444,0.344543441343723,-0.000252479625942429,0.629747096807905,-0.0340880072966727,-0.0778078242417608,0.00146468410367721,-0.00949016689377572,-0.2446032913458,3.14267048250702e-05
CFHR5,0.135779292350115,-0.577491253277537,-0.000724669788054633,0.287055227490623,0.0506907233286868,0.0377916838194705,0.00113917532664515,0.011231449444148,0.0080029436962816,-0.000236502363967699
CFI,0.150132866490119,-0.809324228825632,-0.0129360339707055,0.444426028458898,0.00474405162808331,0.018096600453007,-0.000774514056810546,0.015144381268562,-0.0867570211509689,-0.000662996427888275
CFL1,0.108382316696387,0.0501001907805585,0.0231381923757638,-0.0698441469345218,0.0920607765797608,0.155723047839801,-0.000886453079810768,-0.0326240022394789,-0.1678521536712,-7.2538478574383e-05
CFL2,0.0910670011204612,-0.47179350380518,-0.00214289102942333,0.30517168143712,-0.0129497095816622,-0.166444525278332,0.00310286618156334,-0.00586423784128937,-0.0728028999858512,-0.000645454482927368
CFP,0.349036278062644,-0.278761471583618,0.00448863629471215,0.59979943278873,0.141243351864502,0.0122644695250342,0.00281710656949838,0.00188127703559753,-0.033059446363823,-0.000923038518029895
CGGBP1,-0.0976682350581101,0.0659001950175671,0.00481606909127158,-0.107395903996939,0.0117594730668713,-0.0895164391901462,-0.0018114769514864,0.0249889624406367,-0.0873517735675252,0.00119933770877449
CGN,-0.214329728534712,0.418877853236767,-0.0298789890937127,0.105298924026226,-0.00276387588099584,-0.197338929912293,-0.0015211134778457,-0.0181904754903947,-0.286795843281095,0.000818433758958329
CGNL1,0.052002788827082,0.0891271431676984,0.00396271388291201,0.105555925656894,-0.31729532927608,-0.10474439322501,-0.00541696733143368,-0.00636269404819256,0.228314170251522,0.000381229003481453
CGREF1,0.0370559613856701,0.0620566803635555,-0.0075318906090712,0.0938801101781801,0.131236134496836,-0.00289921072018841,-0.000703274989306752,0.003580856019495,-0.335266856417677,0.000268211716358023
CHAD,-0.293810850183384,-0.229716635723152,-0.0233980818694582,0.339437709368627,-0.0263480238336195,-0.0809078879539429,-0.00265550912305415,-0.0062916560879084,-0.154610880889144,-0.000249663497533374
CHAF1A,0.0190448766071654,0.325976096513258,-0.00690754605724142,-0.176953834050631,0.222711585325331,-0.155807439612841,0.00584267673408923,0.0228090630914133,-0.265731415578568,0.000327916874358562
CHAF1B,0.149984774572328,0.160629635742741,-0.00724394165655228,-0.396409763092553,0.0171378786201499,-0.0310728655550241,0.00489023402582363,0.00399320319963141,-0.188053290605973,0.000340624562256343
CHAMP1,-0.00843596287924322,0.275705392210968,-0.0154661017742576,-0.0325675457266888,0.00429534880462263,-0.110695306624635,-0.00952600006086523,0.0119143290526477,-0.0338275464484029,-3.21962087827712e-05
CHCHD1,0.0105670845866748,-0.0457732278043142,-0.00066590310162417,-0.301260963428494,-0.172494153213506,0.0777714296647164,-0.00146018767950031,-0.0056455947505242,-0.14514470890254,0.000429282472619489
CHCHD2,0.099278372583205,0.148083277836719,-0.0107701410127664,0.243966713356426,-0.00298574964108545,-0.0768756688483139,-0.000796480556730678,-0.0168315833958453,-0.209161214858749,-0.000734203619977871
CHCHD3,0.00463273017394996,0.477576560196413,-0.00226412296076512,0.245998280513756,-0.190522682269304,-0.149319247855013,-0.00117944790994963,-0.0374461520210396,0.0362391346731595,0.000327788977648538
CHCHD4,-0.0782705177608395,0.416257349993513,-0.0237721202628503,0.0908300488488714,-0.0839183163962913,0.0271583765544497,0.00143244953724981,0.0011526141492603,-0.233570509841093,-0.000919215731207393
CHCHD5,-0.367646063075836,-0.0657597697617088,-0.00699120834660747,0.0204027585956415,0.0327328373407527,-0.0649633509136272,-0.00346838558929422,0.00959491638049688,-0.0498295604326328,-0.000232632032527957
CHCHD6,-0.170565855535644,0.176431950615346,-0.000233112560931073,0.22123886957022,-0.00225071147653933,-0.000969692242994994,0.00235623633295627,0.00610063903062987,-0.0045120380709682,0.00109710021502171
CHD1,-0.0306922380537436,0.247627057721068,-0.00108291464226911,0.165997043091268,0.100025802643812,-0.0898526412165059,0.00212164935219619,0.0342327374736106,-0.0361221298614915,-0.00111329560215844
CHD1L,0.139591715442722,-0.153852387736527,-0.0497710482610458,-0.207105396631694,-0.025894557138459,-0.0738854650159824,-0.00787748825188125,-0.0114915822424812,-0.0535231100067274,7.01112313587069e-05
CHD2,0.0321486302639962,0.408395145483111,-0.000687485458126259,0.123456586049645,-0.0193786625736059,-0.0804778581739357,0.003963874785266,0.0275448496540931,0.1503569941465,0.000605446228732742
CHD3,-0.189430505161369,0.255196662876915,-0.00496144408636399,0.0428536825096614,-0.00152115861480958,-0.182434348780085,0.001144837468778,-0.0213542855832285,0.10167583029305,-0.000357192190260314
CHD4,0.0917221404749928,0.372567007985726,-0.00153042318976793,-0.0930522223797992,0.093104018159398,-0.00406435655470964,-0.00203466314789419,0.00331260343224479,0.163951999795265,2.93399748514776e-05
CHD8,-0.0271313890955123,0.137806310809177,0.000562698809673827,-0.106256324152492,0.0430397148051989,0.0174555444487615,0.00444798280599876,-0.025034723436635,0.0186077365853468,0.000965236077506267
CHDH,-0.361755283115949,0.080530945370091,-0.0331928465298077,-0.126148825863775,-0.368507775530762,-0.200885535456672,-0.000591164699848939,0.0101914874072595,-0.0220648535425136,0.000792362569647017
CHEK2,0.136865416535759,0.392553288514161,-0.00521215946591968,-0.276307268829737,0.00975719271589209,-0.0835715874397984,0.00535844930424594,-0.0207807144606215,-0.0655320950276465,-5.81548120227669e-05
CHERP,0.0690077987116258,0.164373446553231,-0.000468363236915941,-0.229838687956171,-0.00419630298463244,-0.00942385636959846,-0.0108918074190852,-0.00156992738187359,-0.0186777649364415,-0.000156225953401551
CHGB,-0.188259372447645,-0.106034317092378,-0.0121286181215181,0.113119472737983,-0.190575175543048,-0.00883897071561091,-0.000917409485394213,-0.0101488248305013,-0.0354835799437774,-0.000299194452640921
CHID1,-0.0161552461956542,-0.0319308743683102,0.0634380695774448,0.242883083057258,-0.0211279308009523,0.00713779966724076,-0.00204826710834151,-0.0383263969050538,-0.0939550630416285,-0.000440615785977291
CHKA,0.0791889218694499,0.0308919777035783,-0.0104295866500827,-0.241170578155382,-0.0400647344376696,0.185403228109951,-0.0002389869553676,-0.0090653742743808,0.0249578279238672,-0.000436704180684661
CHKB,0.0183709503682417,-0.0768623322569924,0.121577917137126,0.110145677597222,0.0163228548331111,0.0122380172343302,-0.00315743260926852,-0.0313834398269252,0.105674628712236,-0.00052993402228573
CHM,-0.0640241452568222,-0.0980031297756457,0.0710507977797723,-0.0660221618206211,0.00122046145834186,-0.0236623205072855,0.00832474107896739,0.000224642604777277,-0.000204613704131931,-0.00225259633893774
CHMP1A,0.220201278749884,0.520286929828286,-0.00153164153167825,0.463397937170279,0.0580195694829633,-0.0539511059151284,0.00488135465977821,-0.0167551286871224,-0.0551414625982391,0.000298240492573691
CHMP1B,0.0703737151184942,0.749374781872102,-0.00855016430096641,0.663261484325454,-0.0299083464299646,-0.104671642524675,0.00154215094857889,-0.0199509172395631,-0.164915265383265,0.000442289534169421
CHMP2A,-0.150189968167986,0.215873011687959,-0.00134974264429532,0.488135933262025,-0.0137234823255208,-0.0337444517265547,-0.00251082731763638,0.016325834602071,-0.161585446866464,0.000106695972514946
CHMP2B,-0.0319298225891398,0.848179001110205,-0.010531387742536,0.849863301895974,0.0744696654062689,-0.0182789899388546,0.00234837176434148,-0.0151487199174076,-0.0414074296350313,-0.000876421410910561
CHMP3,0.139492279244808,-0.0138141839518361,-0.00309512749839026,0.174936314527644,0.0217450402784877,0.0383025724467837,-0.00161593149058838,-0.0248491773719069,0.0971388819690258,0.00038585231334403
CHMP4A,-0.19120798275103,0.162364031068753,0.125407351190389,0.16594369628755,0.0501955852833712,-0.0276232909442158,-0.000469751710040357,-0.0144398839293542,-0.266648915880026,-0.000135240718441764
CHMP4B,-0.0323473151958157,0.36511727363601,0.0138651230570937,0.321210126302036,0.0224182158392417,-0.100805853010166,0.000922088115704432,-0.0125075904214084,-0.0112383703626048,-0.00102565199480354
CHMP4C,0.169447878386776,0.347314909303881,-0.0481157277238851,0.0185505493279786,-0.0122390629909997,-0.0729384479530863,0.000557837185163063,-0.00147947576054526,-0.107025011747696,0.000598378801728994
CHMP5,-0.0909203735752699,0.0934246190536126,0.00633778982066377,0.228590326498825,-0.0570442426487255,-0.00174621614711139,0.000815696089354004,-0.025139975434734,-0.437756192958712,0.000887023817209035
CHMP6,0.0137939532622346,-0.10694274243196,0.12792749386821,0.108948567202577,0.0109616346968938,-0.0322331375980024,0.00293014112182682,0.00310313242945525,0.192060322756656,-0.000967165190865943
CHMP7,-0.0304225035012065,-0.068557218387789,0.000602272921989725,-0.107684393164559,0.0357199588367758,0.0961429657121097,-0.00289171031777678,0.0200722258212448,-0.0467310572668376,-0.000971800285181552
CHORDC1,0.151855260739035,-0.0642056919340591,0.000979582271229308,-0.29326929348357,0.025962912354999,0.121011516558799,0.00495615050496487,0.0118405102586858,-0.162076125715757,-0.00126790076495609
CHP1,0.00770606144047968,-0.100024036155679,0.00758923361933253,-0.0440161326820229,-0.058970635047124,-0.00958181681597161,0.00275282106189405,0.03984568353362,0.0280371020021764,0.000757180160238644
CHRAC1,0.0730552596596604,-0.379658281284722,0.0081045636679753,-0.530162934159134,0.00834644069876725,0.0102325570864047,0.00294544735187805,-0.0160145973279466,-0.0755768800666266,-0.000715932660101715
CHTF18,0.0748124933443963,0.251508635600138,-0.00241098056131574,-0.150926734279168,0.0120711062100955,0.0100128421792494,0.00716481610280513,-0.00649202687872927,0.00971774837519328,9.14616403618192e-05
CHTOP,0.158147885853625,0.235734580691768,0.0014635653085543,0.154561912236975,0.0131992997467828,0.0525753145463103,-0.00142653919530131,-0.00505910877077997,0.101051977464498,0.000159918245276066
CHUK,0.0167729892322316,0.0260709963934707,-0.00031700336390587,-0.0765421744776175,0.12041997500939,-0.000967208436763844,0.00158344062001665,0.0374332976823434,0.0256577128091968,-0.000769609056465073
CHURC1-FNTB,0.0147435231414259,-0.224339410001771,0.00109627475951523,-0.140961215540519,0.148232634851919,0.130051869449228,0.00342388518762944,-0.00294074263976541,0.0488863228602495,0.000570136513151333
CIAO1,-0.0162540245108364,-0.109046695440179,0.00479045415474305,-0.253494995548736,0.15258558410843,0.0273515693031962,-0.00929253851798164,0.00784282805490585,0.0314395857485532,-0.00122533984199596
CIAPIN1,0.117494969112635,0.338957468083716,-0.0660481613091084,-0.00643361761121731,0.024747973454034,0.0880446143131332,0.00135947954240843,-0.024637636856891,-0.223382018526271,-0.000634442990534186
CIB1,-0.216076020764693,-0.0299195005799237,-0.0106481319600116,0.181685635212326,-0.0534921732541944,0.0404344199148792,-0.000764306142327754,-0.00775620433297079,0.125701312383807,-0.000908123632532059
CIC,-0.0320254301011404,0.0733563445669329,2.34251924612584e-05,0.0256422271111784,0.000586461097897121,-0.00235874515001492,-0.00631283464001989,0.00330247369313046,0.00830634638265205,-0.00142753797224946
CILP,-0.050297397114558,-0.49622069623607,-0.00843761758622813,0.355131004997854,0.379891572510969,0.0676254192756904,-0.00415021018644967,-0.0129865097493687,0.0308791948525677,0.000185213506226855
CINP,-0.071289771264347,-0.271749827897803,-0.000688311638173297,-0.245492423224375,0.00747137187841154,-0.0381284434377763,-0.00251239613172997,-0.0061405555486665,0.029389145919231,-0.000611744492534215
CIR1,0.00872655139349015,0.36476293018275,-0.000460393711685491,0.274224638134622,0.00579089085715447,-0.0355408129159111,-0.00517388910747427,-0.0105697906315048,-0.182649087567926,0.000533455402727643
CIRBP,-0.236946872898037,0.00622605098531526,0.00437558707625935,0.173894932554305,-0.0716548012118551,-0.048638157713874,-0.00205343178191659,-0.0146776146328738,-0.0136760406778226,0.0006949271313416
